m1,m2,Volume,Entropy
7.5,11.0,156.94236552328522,986.6625717724005
7.5,11.5,156.29297817759786,986.0186278819754
7.5,12.0,155.6240058308088,985.3687219460328
7.5,12.5,154.93798989969807,984.7146448648429
7.5,13.0,154.23721945569378,984.0579007205138
7.5,13.5,153.52375788359421,983.399754105946
7.5,14.0,152.79946656684223,982.7412671007668
7.5,14.5,152.0660259160697,982.0833325831179
7.5,15.0,151.3249540339776,981.426700213544
7.5,15.5,150.57762328406858,980.7719966126458
7.5,16.0,149.825275004867,980.119744374156
7.5,16.5,149.06903258610132,979.4703778330522
7.5,17.0,148.30991309957125,978.8242546505005
7.5,17.5,147.54883765543954,978.1816680774092
7.5,18.0,146.78664063467716,977.5428551210116
7.5,18.5,146.02407793035584,976.9080042275145
7.5,19.0,145.26183431439304,976.2772635372063
7.5,19.5,144.5005300320782,975.6507452816402
7.5,20.0,143.74072671411693,975.028531364528
8.0,0.5,151.82099324037432,986.2823263517987
8.0,1.0,152.970373800823,989.158586126857
8.0,1.5,154.00035787764182,991.492241584883
8.0,2.0,154.86601319334392,993.2588954827445
8.0,2.5,155.56797774995948,994.5494031861418
8.0,3.0,156.11884468754266,995.4596350535052
8.0,3.5,156.5329969675087,996.0688076371042
8.0,4.0,156.82405093713783,996.4390822249347
8.0,4.5,157.0043625302601,996.6188294217491
8.0,5.0,157.0850527343308,996.6458302637689
8.0,5.5,157.07613723615938,996.5497918630249
8.0,6.0,156.98665526684303,996.3542396738312
8.0,6.5,156.82477775780063,996.0779335057033
8.0,7.0,156.59789642540613,995.7359311040979
8.0,7.5,156.31269900426025,995.3403903297561
8.0,8.0,155.97523494443453,994.9011866482625
8.0,8.5,155.59097434848027,994.4263852692195
8.0,9.0,155.16486172235875,993.9226070045729
8.0,9.5,154.70136536263564,993.3953148946108
8.0,10.0,154.20452279514632,992.8490357289431
8.0,10.5,153.67798249208747,992.2875375298095
8.0,11.0,153.1250420287925,991.7139685440153
8.0,11.5,152.54868283574547,991.130967251158
8.0,12.0,151.95160171912786,990.5407520051627
8.0,12.5,151.33623934510626,989.9451919272364
8.0,13.0,150.70480590032537,989.3458653795683
8.0,13.5,150.05930415066265,988.7441061586695
8.0,14.0,149.4015501222,988.141043207763
8.0,14.5,148.7331916238046,987.5376315395935
8.0,15.0,148.05572482133962,986.9346787953522
8.0,15.5,147.37050906092304,986.3328666323516
8.0,16.0,146.678780124159,985.7327701799203
8.0,16.5,145.98166208292602,985.1348718007355
8.0,17.0,145.28017790589192,984.5395755401903
8.0,17.5,144.57525895395827,983.9472176287604
8.0,18.0,143.86775348766332,983.3580752520696
8.0,18.5,143.15843429639582,982.7723754592489
8.0,19.0,142.44800554718023,982.1903013878258
8.0,19.5,141.73710893982215,981.6119988944181
8.0,20.0,141.02632924532043,981.0375807991944
8.5,0.5,147.57446132215736,989.8248242880204
8.5,1.0,148.66186648233727,992.6024500839522
8.5,1.5,149.65163623893994,994.9028860584765
8.5,2.0,150.49774362368953,996.681279403738
8.5,2.5,151.19701600675145,998.0104411593538
8.5,3.0,151.7589181424592,998.9751845486792
8.5,3.5,152.19544624468364,999.6480740358568
8.5,4.0,152.51831600287332,1000.0871420943889
8.5,4.5,152.7383006835552,1000.3381362161383
8.5,5.0,152.86516633423432,1000.4371546190075
8.5,5.5,152.90775372266498,1000.4128344831289
8.5,6.0,152.8740800567269,1000.2880384962336
8.5,6.5,152.77142919759046,1000.0811326678461
8.5,7.0,152.6064265802266,999.8069599133437
8.5,7.5,152.38510176974435,999.4775827486528
8.5,8.0,152.11294218596973,999.1028545583008
8.5,8.5,151.79494064844255,998.6908666441315
8.5,9.0,151.43563842482135,998.248293700059
8.5,9.5,151.03916474941488,997.7806681791486
8.5,10.0,150.60927332995158,997.2925948936366
8.5,10.5,150.14937611224389,996.7879210803723
8.5,11.0,149.66257445285788,996.2698744712718
8.5,11.5,149.1516878048871,995.7411714273826
8.5,12.0,148.61928001530123,995.2041041509681
8.5,12.5,148.06768334216025,994.6606124436812
8.5,13.0,147.499020314079,994.1123413240448
8.5,13.5,146.91522356666547,993.5606885618853
8.5,14.0,146.31805379877963,993.0068425178689
8.5,14.5,145.70911599490995,992.4518144228185
8.5,15.0,145.08987405920084,991.8964649055349
8.5,15.5,144.46166400254214,991.3415262553492
8.5,16.0,143.8257058175701,990.7876206902952
8.5,16.5,143.18311416825117,990.2352756723683
8.5,17.0,142.53490801162917,989.6849373520506
8.5,17.5,141.8820192598295,989.1369817070307
8.5,18.0,141.2253005809426,988.5917233744225
8.5,18.5,140.56553242821724,988.0494248104602
8.5,19.0,139.90342937826972,987.5103029016364
8.5,19.5,139.2396458508622,986.9745343575175
8.5,20.0,138.57478127528128,986.4422612412408
9.0,0.5,143.77193328035375,993.0598112249747
9.0,1.0,144.80280137341794,995.742445644102
9.0,1.5,145.7540874507706,998.0055236098899
9.0,2.0,146.57957853378574,999.7881124439172
9.0,2.5,147.2730353816768,1001.1470949057007
9.0,3.0,147.84126622068496,1002.1571342271617
9.0,3.5,148.294225784823,1002.8845684683716
9.0,4.0,148.64201105387752,1003.3835113891681
9.0,4.5,148.8940531275947,1003.6971815518162
9.0,5.0,149.05896942440083,1003.8600223776576
9.0,5.5,149.14460072536397,1003.8995923515788
9.0,6.0,149.15808780714497,1003.8380606879589
9.0,6.5,149.10594612026262,1003.6933628511969
9.0,7.0,148.9941294639176,1003.4800899218479
9.0,7.5,148.82808308788373,1003.2101720624737
9.0,8.0,148.6127887042053,1002.8934112574167
9.0,8.5,148.35280372211648,1002.5378982268016
9.0,9.0,148.0522963629106,1002.1503406821046
9.0,9.5,147.71507770310157,1001.7363227076155
9.0,10.0,147.34463125706816,1001.3005117778158
9.0,10.5,146.94414043489348,1000.8468235836744
9.0,11.0,146.5165140551344,1000.378555332915
9.0,11.5,146.06441001442204,999.8984923466793
9.0,12.0,145.59025718448004,999.4089936181562
9.0,12.5,145.09627560086219,998.9120632332606
9.0,13.0,144.58449501299043,998.4094074022101
9.0,13.5,144.05677187411538,997.9024815390078
9.0,14.0,143.51480485846884,997.3925289227152
9.0,14.5,142.96014899928122,996.8806123365205
9.0,15.0,142.3942285448991,996.3676416280657
9.0,15.5,141.8183486310691,995.8543947571311
9.0,16.0,141.23370586597935,995.3415377810064
9.0,16.5,140.64139792137993,994.8296395755783
9.0,17.0,140.0424322185608,994.3191850352241
9.0,17.5,139.4377337925872,993.8105870801744
9.0,18.0,138.82815241235693,993.3041954456778
9.0,18.5,138.21446902802398,992.8003055556223
9.0,19.0,137.59740161134775,992.2991654012277
9.0,19.5,136.9776104487226,991.8009811410814
9.0,20.0,136.3557029411173,991.3059228101013
9.5,0.5,140.35663822867747,996.0093430733607
9.5,1.0,141.33581477371098,998.6008785862304
9.5,1.5,142.2504404781588,1000.8236910967576
9.5,2.0,143.05478917699193,1002.6044089987078
9.5,2.5,143.74017030357885,1003.9858921403758
9.5,3.0,144.31112514197008,1005.0334856973537
9.5,3.5,144.7758456740225,1005.8076978330643
9.5,4.0,145.14303496525048,1006.3589239786963
9.5,4.5,145.42097385203982,1006.7279500685755
9.5,5.0,145.61729747313458,1006.9476022140163
9.5,5.5,145.73899005240847,1007.0443611128111
9.5,6.0,145.79243782887846,1007.0396835973576
9.5,6.5,145.78348958685686,1006.9510475645008
9.5,7.0,145.71751080981522,1006.792760053923
9.5,7.5,145.59942935557848,1006.5765890585637
9.5,8.0,145.4337739326737,1006.3122564344882
9.5,8.5,145.22470719383918,1006.0078288897735
9.5,9.0,144.97605495612356,1005.6700260935789
9.5,9.5,144.69133260288027,1005.3044671049145
9.5,10.0,144.37376933748055,1004.915869034293
9.5,10.5,144.02633068542949,1004.5082038218342
9.5,11.0,143.65173946791757,1004.0848290243783
9.5,11.5,143.2524953694034,1003.6485909418691
9.5,12.0,142.83089316999832,1003.2019091833444
9.5,12.5,142.38903969132338,1002.7468460219242
9.5,13.0,141.92886949902547,1002.2851635136085
9.5,13.5,141.45215940783544,1001.8183702762974
9.5,14.0,140.96054184082303,1001.3477602615609
9.5,14.5,140.45551710052558,1000.8744441599106
9.5,15.0,139.93846461447907,1000.3993768294198
9.5,15.5,139.4106532208304,999.9233796615465
9.5,16.0,138.87325056109378,999.4471584467628
9.5,16.5,138.32733164691933,998.9713207768551
9.5,17.0,137.77388666626024,998.4963877202678
9.5,17.5,137.21382809186514,998.0228063902567
9.5,18.0,136.64799715187576,997.550959136941
9.5,18.5,136.07716971871932,997.0811722134634
9.5,19.0,135.50206166865908,996.6137229469176
9.5,19.5,134.92333376045417,996.148844882283
9.5,20.0,134.34159607770508,995.6867348039564
10.0,0.5,137.27954686917397,998.69607458514
10.0,1.0,138.21135339086214,1001.2005117291272
10.0,1.5,139.0911613706495,1003.3811037261582
10.0,2.0,139.87422207712535,1005.1550643188332
10.0,2.5,140.54990600429204,1006.5529456235033
10.0,3.0,141.1208143153468,1007.6315446769712
10.0,3.5,141.59360522940267,1008.4459095282457
10.0,4.0,141.97576973893175,1009.042908378034
10.0,4.5,142.2745931107583,1009.4609910953349
10.0,5.0,142.4968631195264,1009.7314096961904
10.0,5.5,142.6488252331943,1009.8795762947336
10.0,6.0,142.73621297270478,1009.9262267579858
10.0,6.5,142.76429515014917,1009.888359544567
10.0,7.0,142.73792151692544,1009.7799734144714
10.0,7.5,142.66156226489863,1009.6126475641533
10.0,8.0,142.53934139353848,1009.3959997839443
10.0,8.5,142.3750651589086,1009.1380501889116
10.0,9.0,142.17224687188525,1008.8455112253645
10.0,9.5,141.93412903814445,1008.5240213381616
10.0,10.0,141.66370352586202,1008.1783325984371
10.0,10.5,141.36373019928865,1007.8124630325319
10.0,11.0,141.03675428184096,1007.4298215413021
10.0,11.5,140.68512260023533,1007.0333074913751
10.0,12.0,140.31099879502378,1006.625394277504
10.0,12.5,139.91637754768806,1006.2081971664231
10.0,13.0,139.50309785863166,1005.78352980916
10.0,13.5,139.07285540582666,1005.3529499529672
10.0,14.0,138.62721401509992,1004.9177983117463
10.0,14.5,138.16761627672471,1004.4792300671045
10.0,15.0,137.69539334715063,1004.0382420389783
10.0,15.5,137.21177397831485,1003.5956958594458
10.0,16.0,136.7178928195768,1003.1523349089523
10.0,16.5,136.21479803877077,1002.7088023632857
10.0,17.0,135.70345830926126,1002.2656534473962
10.0,17.5,135.18476920934899,1001.8233672765755
10.0,18.0,134.659559079114,1001.3823567432803
10.0,18.5,134.12859437796814,1000.9429768473624
10.0,19.0,133.59258458400032,1000.5055321659682
10.0,19.5,133.05218667376045,1000.0702826667892
10.0,20.0,132.50800921857456,999.6374497838259
10.5,0.5,134.49844821442906,1001.1423171722548
10.5,1.0,135.3867446387042,1003.5636648318546
10.5,1.5,136.23355068873218,1005.70082024034
10.5,2.0,136.99544455254636,1007.464085725928
10.5,2.5,137.66028629467226,1008.8732514906578
10.5,3.0,138.22901475484707,1009.9772813513848
10.5,3.5,138.70694557545337,1010.8261099774412
10.5,4.0,139.10050688446813,1011.4632585455096
10.5,4.5,139.41611442650557,1011.9249384239345
10.5,5.0,139.65981880419542,1012.2408734267892
10.5,5.5,139.8372238130703,1012.4354230513312
10.5,6.0,139.9534953054719,1012.5285996157919
10.5,6.5,140.01339574152726,1012.5369083115071
10.5,7.0,140.0213219428345,1012.4740194301085
10.5,7.5,139.98133918384437,1012.3513025055703
10.5,8.0,139.89721036714317,1012.1782490697149
10.5,8.5,139.77242084273576,1011.962813133388
10.5,9.0,139.61019983011977,1011.7116824547693
10.5,9.5,139.41353931565405,1011.4304987024894
10.5,10.0,139.1852110861617,1011.1240366960469
10.5,10.5,138.92778235353978,1010.7963496916154
10.5,11.0,138.64363026327172,1010.4508878017008
10.5,11.5,138.33495546585826,1010.0905967098786
10.5,12.0,138.0037948562116,1009.7179974385643
10.5,12.5,137.65203354155386,1009.3352531919411
10.5,13.0,137.28141607400704,1008.9442241997959
10.5,13.5,136.8935569726051,1008.54651326423
10.5,14.0,136.48995055570816,1008.14350472923
10.5,14.5,136.07198010520898,1007.7363953099683
10.5,15.0,135.640926386265,1007.3262214236015
10.5,15.5,135.19797554916022,1006.9138815830097
10.5,16.0,134.7442264425644,1006.5001551257031
10.5,16.5,134.2806973695164,1006.0857182255338
10.5,17.0,133.80833231879348,1005.6711581824746
10.5,17.5,133.32800670493023,1005.2569841993263
10.5,18.0,132.84053265010544,1004.8436379175791
10.5,18.5,132.34666384053105,1004.4315012430781
10.5,19.0,131.84709998896338,1004.0209048192798
10.5,19.5,131.34249093363616,1003.6121330861988
10.5,20.0,130.83344040237324,1003.2054309851753
11.0,0.5,131.97704362754465,1003.3694487488008
11.0,1.0,132.82528383129596,1005.7116540264934
11.0,1.5,133.6408483672547,1007.8047312229996
11.0,2.0,134.38188253307334,1009.554134593694
11.0,2.5,135.03509504397982,1010.9702808941289
11.0,3.0,135.60000105270052,1012.0949682334772
11.0,3.5,136.08073559089507,1012.9733442072837
11.0,4.0,136.4827880555126,1013.6457564375488
11.0,4.5,136.81180851181605,1014.1462695934639
11.0,5.0,137.07320109372054,1014.5031294125026
11.0,5.5,137.27200830547451,1014.7396637244324
11.0,6.0,137.41289948801492,1014.8751625766089
11.0,6.5,137.5001931882534,1014.9256306333032
11.0,7.0,137.53788741254715,1014.9043948031897
11.0,7.5,137.52968877471784,1014.8225972591657
11.0,8.0,137.47903806074356,1014.6895851409807
11.0,8.5,137.3891320948508,1014.5132280503473
11.0,9.0,137.26294251590699,1014.3001733470991
11.0,9.5,137.103232173876,1014.0560517170125
11.0,10.0,136.91256974712948,1013.7856484123203
11.0,10.5,136.69334302718568,1013.493040285668
11.0,11.0,136.44777117811606,1013.1817108061258
11.0,11.5,136.1779161703468,1012.8546442016027
11.0,12.0,135.88569351279557,1012.5144025499089
11.0,12.5,135.57288235750397,1012.1631915957371
11.0,13.0,135.2411350204255,1011.8029141153859
11.0,13.5,134.89198594490267,1011.4352145675032
11.0,14.0,134.526860125967,1011.0615171856258
11.0,14.5,134.14708101056104,1010.6830571796169
11.0,15.0,133.7538778887615,1010.3009081154797
11.0,15.5,133.34839279255112,1009.9160033101574
11.0,16.0,132.93168692067195,1009.5291555299699
11.0,16.5,132.50474661003923,1009.1410726017502
11.0,17.0,132.06848887580225,1008.7523717526727
11.0,17.5,131.62376654327292,1008.3635904860522
11.0,18.0,131.1713729955945,1007.9751974010579
11.0,18.5,130.7120465612064,1007.5876003256635
11.0,19.0,130.24647456495435,1007.2011538183036
11.0,19.5,129.77529706616093,1006.8161658176643
11.0,20.0,129.29911030619002,1006.4329029433925
11.5,0.5,129.68411299378477,1005.397570169378
11.5,1.0,130.4953937399443,1007.664470678382
11.5,1.5,131.28140488055547,1009.7132740245808
11.5,2.0,132.0020146087813,1011.4462759410786
11.5,2.5,132.6430812332362,1012.8657690871004
11.5,3.0,133.20290291388434,1014.0070067374893
11.5,3.5,133.68457306728345,1014.9106575312512
11.5,4.0,134.09274699743472,1015.614060468095
11.5,4.5,134.43239558931535,1016.1492256499853
11.5,5.0,134.70835179059148,1016.542968974284
11.5,5.5,134.92516373393414,1016.8176106238383
11.5,6.0,135.08706395266555,1016.9917264230104
11.5,6.5,135.19798005208608,1017.0808154683338
11.5,7.0,135.26155775087068,1017.0978516534221
11.5,7.5,135.28118537782754,1017.0537353093115
11.5,8.0,135.2600161910363,1016.957654417047
11.5,8.5,135.20098773491114,1016.817378409403
11.5,9.0,135.10683847333533,1016.6394992630902
11.5,9.5,134.98012221694174,1016.4296243853067
11.5,10.0,134.82322085771852,1016.1925368448289
11.5,10.5,134.63835582738602,1015.9323271473042
11.5,11.0,134.4275985858452,1015.6525037037245
11.5,11.5,134.1928803509835,1015.3560813419359
11.5,12.0,133.93600120853637,1015.0456575538401
11.5,12.5,133.65863868935048,1014.7234751092406
11.5,13.0,133.3623558672758,1014.3914745668726
11.5,13.5,133.0486090096521,1014.0513383021217
11.5,14.0,132.71875480012835,1013.704527295067
11.5,14.5,132.37405714732733,1013.3523131105603
11.5,15.0,132.0156935904279,1012.9958033295824
11.5,15.5,131.64476131249677,1012.6359639662651
11.5,16.0,131.26228277331361,1012.2736393005592
11.5,16.5,130.8692109747994,1011.9095670759682
11.5,17.0,130.466434373581,1011.5443926512755
11.5,17.5,130.05478145645918,1011.1786803282724
11.5,18.0,129.63502499548423,1010.8129242448775
11.5,18.5,129.2078859999524,1010.4475565444145
11.5,19.0,128.7740373829188,1010.0829549393357
11.5,19.5,128.33410735981656,1009.7194492512074
11.5,20.0,127.88868259651946,1009.3573268257312
12.0,0.5,127.59277435394858,1007.2453295885796
12.0,1.0,128.36987813672846,1009.4406231868593
12.0,1.5,129.12794245146748,1011.4453017850101
12.0,2.0,129.82864932839578,1013.15987871911
12.0,2.5,130.4572585276785,1014.5796419068853
12.0,3.0,131.01103136033908,1015.7338795568699
12.0,3.5,131.49214025934944,1016.6590739878008
12.0,4.0,131.90449573399752,1017.3897109263568
12.0,4.5,132.25246232887932,1017.9558358306072
12.0,5.0,132.54036482618386,1018.3828845945716
12.0,5.5,132.77231304149643,1018.6921952062553
12.0,6.0,132.95215298258154,1018.901639476249
12.0,6.5,133.08346632011276,1019.0262105840276
12.0,7.0,133.1695864621033,1019.078523251573
12.0,7.5,133.21361859521085,1019.0692250824039
12.0,8.0,133.21845898849236,1019.0073316739835
12.0,8.5,133.18681212951364,1018.900500529835
12.0,9.0,133.121205554811,1018.7552544438706
12.0,9.5,133.02400268387498,1018.5771648634945
12.0,10.0,132.89741406238824,1018.3710021641825
12.0,10.5,132.74350738323471,1018.1408615802228
12.0,11.0,132.56421657673397,1017.8902670689471
12.0,11.5,132.36135018333928,1017.6222570188994
12.0,12.0,132.1365991565226,1017.3394581831739
12.0,12.5,131.89154419379352,1017.0441451266151
12.0,13.0,131.6276626584101,1016.738292049463
12.0,13.5,131.3463351305639,1016.4236150843603
12.0,14.0,131.04885161176992,1016.1016091818497
12.0,14.5,130.73641739733486,1015.7735786768064
12.0,15.0,130.41015862711978,1015.4406629975105
12.0,15.5,130.0711275228544,1015.1038594307307
12.0,16.0,129.72030731992214,1014.7640411180864
12.0,16.5,129.3586169020886,1014.4219741474207
12.0,17.0,128.9869151485843,1014.0783303689713
12.0,17.5,128.60600500399298,1013.7336998416231
12.0,18.0,128.2166372823358,1013.3886007427208
12.0,18.5,127.81951421750162,1013.0434881193121
12.0,19.0,127.41529277270642,1012.6987615857271
12.0,19.5,127.0045877219742,1012.354771860844
12.0,20.0,126.58797451672513,1012.011825988244
12.5,0.5,125.67984054979905,1008.9298594537938
12.5,1.0,126.4252729813427,1011.0570850159232
12.5,1.5,127.1569113050264,1013.0180522750276
12.5,2.0,127.83829289509372,1014.7126065907
12.5,2.5,128.45428915059418,1016.1300307731541
12.5,3.0,129.00128224051963,1017.2941882234451
12.5,3.5,129.48062931828395,1018.2376517173552
12.5,4.0,129.89557317933912,1018.9922049968619
12.5,4.5,130.24993401762345,1019.5860124500282
12.5,5.0,130.54758166588942,1020.043180912509
12.5,5.5,130.79223488375428,1020.3840936385755
12.5,6.0,130.98739568802333,1020.6259299616844
12.5,6.5,131.13633814634125,1020.7831809879855
12.5,7.0,131.24211772061943,1020.8680975681419
12.5,7.5,131.30758700025967,1020.8910674466213
12.5,8.0,131.3354121398608,1020.860924011074
12.5,8.5,131.32808796014135,1020.7852008733125
12.5,9.0,131.28795120363827,1020.6703413395
12.5,9.5,131.2171920375302,1020.5218695626864
12.5,10.0,131.11786408885447,1020.3445332034303
12.5,10.5,130.99189331921684,1020.1424231038619
12.5,11.0,130.84108600393756,1019.9190701859626
12.5,11.5,130.66713602186215,1019.6775303830681
12.5,12.0,130.47163160643254,1019.420453046438
12.5,12.5,130.25606166290765,1019.1501394615213
12.5,13.0,130.02182172197598,1018.8685925944226
12.5,13.5,129.77021957523243,1018.5775588596075
12.5,14.0,129.50248062117078,1018.2785636868671
12.5,14.5,129.2197529395287,1017.9729417149541
12.5,15.0,128.92311210533035,1017.6618619544255
12.5,15.5,128.61356575044886,1017.3463500659406
12.5,16.0,128.29205787894116,1017.0273071768722
12.5,16.5,127.959472942041,1016.7055253453723
12.5,17.0,127.61663967901407,1016.3817019286806
12.5,17.5,127.26433473073115,1016.0564510900404
12.5,18.0,126.90328603356502,1015.7303136424667
12.5,18.5,126.53417600193706,1015.4037665346666
12.5,19.0,126.1576445084416,1015.0772303165303
12.5,19.5,125.7742916709313,1014.7510750340489
12.5,20.0,125.38468045623947,1014.4256272545034
13.0,0.5,123.92526757379743,1010.466789544793
13.0,1.0,124.6412899546398,1012.5293167591599
13.0,1.5,125.34793653658437,1014.4471883214395
13.0,2.0,126.01060425700501,1016.120474981644
13.0,2.5,126.6139508454723,1017.5333447353672
13.0,3.0,127.15361780676952,1018.7047406720325
13.0,3.5,127.63024038696871,1019.6635884213524
13.0,4.0,128.04646089828537,1020.439113017387
13.0,4.5,128.40560847841954,1021.0576816162238
13.0,5.0,128.71114333841712,1021.542119760901
13.0,5.5,128.9664333009181,1021.9118837896051
13.0,6.0,129.17467254957873,1022.1834760627966
13.0,6.5,129.33886029617068,1022.3708898008198
13.0,7.0,129.46180363635068,1022.4860114106295
13.0,7.5,129.54612910205051,1022.538963021029
13.0,8.0,129.59429633670314,1022.5383879734375
13.0,8.5,129.60861128164737,1022.4916871116463
13.0,9.0,129.59123800810232,1022.4052141839849
13.0,9.5,129.54420906935084,1022.2844366756464
13.0,10.0,129.46943453055974,1022.1340706879232
13.0,10.5,129.36870991243973,1021.9581932772112
13.0,11.0,129.24372327799708,1021.7603360975374
13.0,11.5,129.09606165386452,1021.5435651164556
13.0,12.0,128.92721693381375,1021.3105462064722
13.0,12.5,128.73859137226796,1021.0636022775589
13.0,13.0,128.5315027433664,1020.8047613394856
13.0,13.5,128.30718921667602,1020.5357956722985
13.0,14.0,128.06681398305577,1020.2582579918193
13.0,14.5,127.81146965210831,1019.9735103520444
13.0,15.0,127.54218243478404,1019.6827489560869
13.0,15.5,127.25991611988306,1019.3870258409659
13.0,16.0,126.96557585051755,1019.0872678045695
13.0,16.5,126.66001170533167,1018.7842918188863
13.0,17.0,126.34402208892061,1018.4788189524596
13.0,17.5,126.01835693605966,1018.1714860956669
13.0,18.0,125.683720734801,1017.8628558438037
13.0,18.5,125.340775374043,1017.5534259072341
13.0,19.0,124.99014282172146,1017.2436364627318
13.0,19.5,124.6324076402507,1016.933876439143
13.0,20.0,124.26811934621773,1016.6244901798008
13.5,0.5,122.31168542888646,1011.8703037771317
13.5,1.0,123.00034310939182,1013.8713294480513
13.5,1.5,123.6833469315188,1015.7468726440072
13.5,2.0,124.32792989174686,1017.3979396581816
13.5,2.5,124.91868045637112,1018.8043745323018
13.5,3.0,125.45062127222155,1019.9806681884137
13.5,3.5,125.92374870389447,1020.9523497301459
13.5,4.0,126.3401637708279,1021.7462222102663
13.5,4.5,126.70275081757687,1022.3869354119389
13.5,5.0,127.01459937350847,1022.8960817249114
13.5,5.5,127.2787606178221,1023.2922193730344
13.5,6.0,127.49815180002187,1023.5911884159757
13.5,6.5,127.67552535347264,1023.8064916123639
13.5,7.0,127.81346552082213,1023.9496515663092
13.5,7.5,127.91439584857194,1024.030521844379
13.5,8.0,127.98059017979496,1024.057549953816
13.5,8.5,128.01418400684702,1024.0379961844192
13.5,9.0,128.01718497942298,1023.978116537055
13.5,9.5,127.99148222906231,1023.883313928841
13.5,10.0,127.93885453675665,1023.7582643894182
13.5,10.5,127.86097750293933,1023.6070237780785
13.5,11.0,127.75942990662881,1023.4331169575026
13.5,11.5,127.6356994241928,1023.2396135676386
13.5,12.0,127.49118784715391,1023.0291906516103
13.5,12.5,127.32721590589057,1022.8041879018306
13.5,13.0,127.14502777743533,1022.5666528883253
13.5,13.5,126.94579533251832,1022.3183810401449
13.5,14.0,126.73062215951506,1022.0609489646645
13.5,14.5,126.50054739029727,1021.7957429535311
13.5,15.0,126.25654934421075,1021.5239840647474
13.5,15.5,125.99954900060567,1021.2467486521168
13.5,16.0,125.7304133067307,1020.9649874930922
13.5,16.5,125.44995832573608,1020.6795407623995
13.5,17.0,125.15895222851557,1020.3911515636046
13.5,17.5,124.85811813278353,1020.1004782571797
13.5,18.0,124.54813679286178,1019.808104105609
13.5,18.5,124.2296491439542,1019.5145464383902
13.5,19.0,123.90325870508673,1019.2202641087861
13.5,19.5,123.56953384530256,1018.9256639992061
13.5,20.0,123.22900991807731,1018.6311076581644
14.0,0.5,120.82400110818256,1013.1532261422819
14.0,1.0,121.48714819275415,1015.0957745138202
14.0,1.5,122.14777566673071,1016.9298689850172
14.0,2.0,122.77490887190396,1018.5580081261145
14.0,2.5,123.35318556938009,1019.9564131678818
14.0,3.0,123.87711676640863,1021.1355572520761
14.0,3.5,124.3461341645016,1022.117810194964
14.0,4.0,124.76185003683321,1022.9276850265692
14.0,4.5,125.12674446010023,1023.5881910883122
14.0,5.0,125.44357001464073,1024.1197344955403
14.0,5.5,125.71509075600785,1024.5400033512376
14.0,6.0,125.94397355010545,1024.8641922532702
14.0,6.5,126.13274822220339,1025.1053218921384
14.0,7.0,126.28379822442398,1025.2745531812798
14.0,7.5,126.39936419948955,1025.381470014919
14.0,8.0,126.48155236086706,1025.43431951409
14.0,8.5,126.53234406955887,1025.4402162299864
14.0,9.0,126.55360508486004,1025.4053112914078
14.0,9.5,126.54709394432655,1025.334935352847
14.0,10.0,126.51446936924569,1025.2337174829165
14.0,10.5,126.45729677475703,1025.1056855879526
14.0,11.0,126.37705402426502,1024.9543513079807
14.0,11.5,126.27513657275634,1024.7827815095507
14.0,12.0,126.15286212593196,1024.5936592021055
14.0,12.5,126.01147491752408,1024.3893359057195
14.0,13.0,125.85214968302157,1024.1718752021939
14.0,13.5,125.6759953872207,1023.9430913111095
14.0,14.0,125.4840587463577,1023.7045813351244
14.0,14.5,125.27732757291949,1023.4577533865906
14.0,15.0,125.0567339619998,1023.2038504973158
14.0,15.5,124.82315733161485,1022.9439715193195
14.0,16.0,124.577427325069,1022.6790891063192
14.0,16.5,124.32032658072438,1022.4100648364903
14.0,17.0,124.0525933729258,1022.1376628424805
14.0,17.5,123.77492412701244,1021.8625615828696
14.0,18.0,123.48797581104648,1021.5853637970159
14.0,18.5,123.19236820691152,1021.3066052400775
14.0,19.0,122.88868606363661,1021.0267627529248
14.0,19.5,122.5774811360934,1020.746260266315
14.0,20.0,122.25927411252555,1020.4654750824861
14.5,0.5,119.44906349629962,1014.3271203353
14.5,1.0,120.08838438048785,1016.2140464876782
14.5,1.5,120.72782288613237,1018.0076522607998
14.5,2.0,121.33813865731283,1019.6123589943838
14.5,2.5,121.90411526299854,1021.0013837336899
14.5,3.0,122.41984643399668,1022.1815845939464
14.5,3.5,122.88426582911029,1023.1723968549729
14.5,4.0,123.29854396397639,1023.9961701292893
14.5,4.5,123.66479244716727,1024.6743476559311
14.5,5.0,123.98545636822166,1025.226195074167
14.5,5.5,124.26303824737637,1025.6685584111076
14.5,6.0,124.49997751023858,1026.0160040293706
14.5,6.5,124.6986022705385,1026.2810793874064
14.5,7.0,124.86111432559201,1026.4745881273593
14.5,7.5,124.98958892379186,1026.6058435167784
14.5,8.0,125.08598059999208,1026.6828906329522
14.5,8.5,125.15213102200127,1026.7126928838702
14.5,9.0,125.18977702996762,1026.7012915626356
14.5,9.5,125.20055812800551,1026.6539389430714
14.5,10.0,125.1860231968371,1026.5752107413728
14.5,10.5,125.14763642547572,1026.4691007407225
14.5,11.0,125.08678255160483,1026.3391011801762
14.5,11.5,125.00477152591456,1026.1882710514901
14.5,12.0,124.9028427113584,1026.0192941515647
14.5,12.5,124.78216871220422,1025.8345286164135
14.5,13.0,124.64385890871169,1025.6360505581058
14.5,13.5,124.48896275532289,1025.425688867231
14.5,14.0,124.3184728850064,1025.2050583771736
